Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,technique_id,alert_text,first_time_seen,target_vulnerable,ti_match,campaign_id,stage_order
192.168.10.8-54.149.95.48-49491-443-6,192.168.10.8,49491.0,54.149.95.48,443.0,6.0,2017-07-06 09:37:00,60978847.0,14.0,13.0,1081.0,3935.0,698.0,0.0,77.21428571,187.8584486,1483.0,2.0,302.6923077,569.6174717,82.25803286,0.442776493,2345340.269,4272501.476,9996547.0,79.0,61000000.0,4690680.538,5178548.862,10100000.0,197.0,60900000.0,5074522.333,5226436.454,10100000.0,269.0,0.0,0.0,0.0,0.0,292.0,264.0,0.229587811,0.213188682,0.0,1483.0,179.1428571,418.477462,175123.3862,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,185.7777778,77.21428571,302.6923077,292.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1081.0,13.0,3935.0,8192.0,31410.0,13.0,20.0,118588.0,83924.60785,289898.0,84144.0,9993853.5,1332.482458,9996547.0,9992991.0,BENIGN,,Attack BENIGN from 192.168.10.8 to 54.149.95.48 on port 443.0 via protocol 6.0,0,1,0,16975,869
192.168.10.3-192.168.10.19-53-14678-17,192.168.10.19,14678.0,192.168.10.3,53.0,17.0,2017-07-07 11:58:00,48755.0,2.0,2.0,92.0,254.0,46.0,46.0,46.0,0.0,127.0,127.0,127.0,0.0,7096.70803,82.0428674,16251.66667,28105.42135,48705.0,1.0,1.0,1.0,0.0,1.0,1.0,49.0,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,40.0,40.0,41.0214337,41.0214337,46.0,127.0,78.4,44.36552716,1968.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98.0,46.0,127.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,92.0,2.0,254.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,,Attack BENIGN from 192.168.10.19 to 192.168.10.3 on port 53.0 via protocol 17.0,0,1,0,16929,13900
172.16.0.1-192.168.10.50-62053-80-6,172.16.0.1,62053.0,192.168.10.50,80.0,6.0,2017-07-07 04:02:00,81990193.0,8.0,4.0,56.0,11607.0,20.0,0.0,7.0,5.656854249,11595.0,0.0,2901.75,5795.50069,142.2487199,0.146358968,7453653.909,22500000.0,75100000.0,0.0,80200000.0,11500000.0,28100000.0,75100000.0,0.0,1772060.0,590686.6667,1022208.304,1771031.0,7.0,0.0,0.0,0.0,0.0,172.0,92.0,0.097572645,0.048786323,0.0,11595.0,897.6153846,3214.167532,10300000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,972.4166667,7.0,2901.75,172.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,56.0,4.0,11607.0,256.0,229.0,6.0,20.0,1996.0,0.0,1996.0,1996.0,40100000.0,49600000.0,75100000.0,5070892.0,DDoS,T1498,Attack DDoS from 172.16.0.1 to 192.168.10.50 on port 80.0 via protocol 6.0,0,0,0,10637,39889
172.16.0.1-192.168.10.50-44029-5555-6,172.16.0.1,44029.0,192.168.10.50,5555.0,6.0,2017-07-07 02:52:00,70.0,1.0,1.0,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,114285.7143,28571.42857,70.0,0.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,14285.71429,14285.71429,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,T1046,Attack PortScan from 172.16.0.1 to 192.168.10.50 on port 5555.0 via protocol 6.0,0,0,0,10636,21769
192.168.10.15-31.13.80.12-59056-443-6,192.168.10.15,59056.0,31.13.80.12,443.0,6.0,2017-07-07 04:04:00,6020170.0,5.0,1.0,135.0,46.0,46.0,6.0,27.0,20.1246118,46.0,46.0,46.0,0.0,30.06559615,0.996649596,1204034.0,2646402.451,5937899.0,3.0,6020170.0,1505042.5,2955453.717,5937899.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,20.0,0.83054133,0.166108266,6.0,46.0,32.42857143,18.86670032,355.952381,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.83333333,27.0,46.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,135.0,1.0,46.0,258.0,127.0,4.0,20.0,77898.0,0.0,77898.0,77898.0,5937899.0,0.0,5937899.0,5937899.0,BENIGN,,Attack BENIGN from 192.168.10.15 to 31.13.80.12 on port 443.0 via protocol 6.0,0,1,0,16904,14421
151.101.22.2-192.168.10.5-80-50403-6,192.168.10.5,50403.0,151.101.22.2,80.0,6.0,2017-07-04 09:43:00,118544260.0,26.0,24.0,5650.0,6306.0,1460.0,0.0,217.3076923,427.6762111,1490.0,0.0,262.75,466.3902313,100.8568445,0.421783391,2419270.612,4156047.705,10000000.0,1.0,119000000.0,4740844.24,4823379.588,10000000.0,49.0,119000000.0,5153066.391,4838057.036,10100000.0,1.0,0.0,0.0,0.0,0.0,532.0,624.0,0.219327363,0.202456028,0.0,1490.0,234.4313725,439.4873948,193149.1702,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,239.12,217.3076923,262.75,532.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,5650.0,24.0,6306.0,8192.0,85.0,17.0,20.0,782853.4545,1735988.604,5089539.0,23193.0,9991792.545,30649.61363,10000000.0,9900196.0,BENIGN,,Attack BENIGN from 192.168.10.5 to 151.101.22.2 on port 80.0 via protocol 6.0,0,1,0,16947,4990
172.16.0.1-192.168.10.50-48840-22-6,172.16.0.1,48840.0,192.168.10.50,22.0,6.0,2017-07-04 02:35:00,13548343.0,21.0,32.0,2008.0,2745.0,640.0,0.0,95.61904762,140.0451628,976.0,0.0,85.78125,220.240592,350.8178085,3.911917494,260545.0577,703476.6872,2557818.0,3.0,11100000.0,555568.2,979153.9023,2609563.0,440.0,13500000.0,437038.3548,872744.5911,2557818.0,4.0,0.0,0.0,0.0,0.0,680.0,1032.0,1.550005045,2.361912449,0.0,976.0,88.01851852,189.5902723,35944.47135,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,89.67924528,95.61904762,85.78125,680.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2008.0,32.0,2745.0,29200.0,247.0,16.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator,T1110,Attack SSH-Patator from 172.16.0.1 to 192.168.10.50 on port 22.0 via protocol 6.0,0,0,0,10625,2473
172.16.0.1-192.168.10.50-58296-80-6,172.16.0.1,58296.0,192.168.10.50,80.0,6.0,2017-07-05 10:43:00,100484019.0,9.0,6.0,1119.0,11595.0,371.0,0.0,124.3333333,185.0101349,4344.0,0.0,1932.5,1754.831473,126.5275825,0.149277469,7177429.929,26700000.0,99900000.0,2.0,100000000.0,12500000.0,35300000.0,99900000.0,2.0,569782.0,113956.4,185954.4958,428058.0,16.0,0.0,0.0,0.0,0.0,284.0,200.0,0.089566481,0.059710987,0.0,4344.0,794.625,1369.053243,1874306.783,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,847.6,124.3333333,1932.5,284.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1119.0,6.0,11595.0,274.0,235.0,4.0,20.0,964.0,0.0,964.0,964.0,99900000.0,0.0,99900000.0,99900000.0,DoS Hulk,T1498,Attack DoS Hulk from 172.16.0.1 to 192.168.10.50 on port 80.0 via protocol 6.0,0,0,0,10629,14736
192.168.10.3-192.168.10.9-53-53983-17,192.168.10.9,53983.0,192.168.10.3,53.0,17.0,2017-07-06 04:36:00,60046.0,2.0,2.0,82.0,310.0,41.0,41.0,41.0,0.0,155.0,155.0,155.0,0.0,6528.328282,66.61559471,20015.33333,34626.01268,59998.0,1.0,47.0,47.0,0.0,47.0,47.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,40.0,40.0,33.30779736,33.30779736,41.0,155.0,86.6,62.44037156,3898.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.25,41.0,155.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,82.0,2.0,310.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,,Attack BENIGN from 192.168.10.9 to 192.168.10.3 on port 53.0 via protocol 17.0,0,1,0,16982,13465
192.168.10.3-192.168.10.16-53-57056-17,192.168.10.16,57056.0,192.168.10.3,53.0,17.0,2017-07-05 09:23:00,30981.0,2.0,2.0,62.0,168.0,31.0,31.0,31.0,0.0,84.0,84.0,84.0,0.0,7423.904974,129.1113909,10327.0,17882.55857,30976.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,80.0,64.0,64.55569543,64.55569543,31.0,84.0,52.2,29.02929555,842.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65.25,31.0,84.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,62.0,2.0,168.0,-1.0,-1.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,,Attack BENIGN from 192.168.10.16 to 192.168.10.3 on port 53.0 via protocol 17.0,0,1,0,16909,1565
192.168.10.25-192.168.10.50-54464-139-6,192.168.10.25,54464.0,192.168.10.50,139.0,6.0,2017-07-04 12:35:00,11863.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5914187,11863.0,0.0,11863.0,11863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,84.29570935,84.29570935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,33304.0,269.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,,Attack BENIGN from 192.168.10.25 to 192.168.10.50 on port 139.0 via protocol 6.0,0,0,0,16931,9394
172.16.0.1-192.168.10.50-64318-10180-6,172.16.0.1,64318.0,192.168.10.50,10180.0,6.0,2017-07-07 03:09:00,44.0,1.0,1.0,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,181818.1818,45454.54545,44.0,0.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,22727.27273,22727.27273,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,T1046,Attack PortScan from 172.16.0.1 to 192.168.10.50 on port 10180.0 via protocol 6.0,0,0,0,10636,146018
192.168.10.9-54.192.48.227-23142-443-6,192.168.10.9,23142.0,54.192.48.227,443.0,6.0,2017-07-05 04:23:00,5537123.0,9.0,6.0,391.0,3974.0,210.0,0.0,43.44444444,74.24134817,1992.0,0.0,662.3333333,848.6124361,788.3155205,2.708988043,395508.7857,1381049.75,5189934.0,4.0,5537123.0,692140.375,1819194.832,5189934.0,4.0,316174.0,63234.8,98269.70974,235693.0,214.0,0.0,0.0,0.0,0.0,204.0,132.0,1.625392826,1.083595217,0.0,1992.0,272.8125,583.2713741,340205.4958,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,291.0,43.44444444,662.3333333,204.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,391.0,6.0,3974.0,8192.0,119.0,7.0,20.0,347185.0,0.0,347185.0,347185.0,5189934.0,0.0,5189934.0,5189934.0,BENIGN,,Attack BENIGN from 192.168.10.9 to 54.192.48.227 on port 443.0 via protocol 6.0,0,1,0,16980,14156
172.16.0.1-192.168.10.50-48132-80-6,172.16.0.1,48132.0,192.168.10.50,80.0,6.0,2017-07-05 10:44:00,83489187.0,7.0,6.0,372.0,11595.0,372.0,0.0,53.14285714,140.602784,5792.0,0.0,1932.5,2181.008184,143.3359268,0.155708787,6957432.25,24100000.0,83300000.0,1.0,83400000.0,13900000.0,34000000.0,83300000.0,1.0,151518.0,30303.6,60072.95482,137224.0,44.0,0.0,0.0,0.0,0.0,232.0,200.0,0.083843193,0.071865594,0.0,5792.0,854.7857143,1666.421416,2776960.335,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,920.5384615,53.14285714,1932.5,232.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,372.0,6.0,11595.0,274.0,235.0,1.0,32.0,993.0,0.0,993.0,993.0,83300000.0,0.0,83300000.0,83300000.0,DoS Hulk,T1498,Attack DoS Hulk from 172.16.0.1 to 192.168.10.50 on port 80.0 via protocol 6.0,0,0,0,10629,37477
192.168.10.16-72.167.239.239-58348-80-6,192.168.10.16,58348.0,72.167.239.239,80.0,6.0,2017-07-07 01:08:00,31221.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.05944717,31221.0,0.0,31221.0,31221.0,31221.0,31221.0,0.0,31221.0,31221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.05944717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,264.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,,Attack BENIGN from 192.168.10.16 to 72.167.239.239 on port 80.0 via protocol 6.0,0,0,0,16912,209
192.168.10.1-192.168.10.3-53-60853-17,192.168.10.3,60853.0,192.168.10.1,53.0,17.0,2017-07-07 12:14:00,46477.0,1.0,1.0,49.0,153.0,49.0,49.0,49.0,0.0,153.0,153.0,153.0,0.0,4346.235773,43.03203735,46477.0,0.0,46477.0,46477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,21.51601868,21.51601868,49.0,153.0,83.66666667,60.044428,3605.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,125.5,49.0,153.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,1.0,153.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,,Attack BENIGN from 192.168.10.3 to 192.168.10.1 on port 53.0 via protocol 17.0,0,1,0,16945,26765
172.16.0.1-192.168.10.50-55442-80-6,172.16.0.1,55442.0,192.168.10.50,80.0,6.0,2017-07-07 04:00:00,2865951.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,10.46772956,1.744621593,716487.75,1431647.577,2863959.0,1.0,2865951.0,716487.75,1431647.577,2863959.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.744621593,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS,T1498,Attack DDoS from 172.16.0.1 to 192.168.10.50 on port 80.0 via protocol 6.0,0,0,0,10637,28965
192.168.10.1-192.168.10.3-53-61115-17,192.168.10.3,61115.0,192.168.10.1,53.0,17.0,2017-07-05 03:10:00,405.0,1.0,1.0,64.0,149.0,64.0,64.0,64.0,0.0,149.0,149.0,149.0,0.0,525925.9259,4938.271605,405.0,0.0,405.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,2469.135802,2469.135802,64.0,149.0,92.33333333,49.07477288,2408.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,138.5,64.0,149.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.0,1.0,149.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,,Attack BENIGN from 192.168.10.3 to 192.168.10.1 on port 53.0 via protocol 17.0,0,1,0,16940,17128
172.16.0.1-192.168.10.50-40616-80-6,172.16.0.1,40616.0,192.168.10.50,80.0,6.0,2017-07-05 10:46:00,67957920.0,6.0,8.0,408.0,11595.0,390.0,0.0,68.0,157.7745227,4344.0,0.0,1449.375,1729.380148,176.624005,0.206009837,5227532.308,18800000.0,67800000.0,1.0,67800000.0,13600000.0,30300000.0,67800000.0,1.0,68000000.0,9708272.286,25600000.0,67800000.0,15.0,0.0,0.0,0.0,0.0,164.0,264.0,0.08828993,0.117719907,0.0,4344.0,800.6,1421.232654,2019902.257,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,857.7857143,68.0,1449.375,164.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,408.0,8.0,11595.0,0.0,235.0,3.0,20.0,9990.0,0.0,9990.0,9990.0,67800000.0,0.0,67800000.0,67800000.0,DoS Hulk,T1498,Attack DoS Hulk from 172.16.0.1 to 192.168.10.50 on port 80.0 via protocol 6.0,0,0,0,10629,68661
172.16.0.1-192.168.10.50-59656-80-6,172.16.0.1,59656.0,192.168.10.50,80.0,6.0,2017-07-05 10:56:00,100893081.0,6.0,7.0,386.0,11595.0,368.0,0.0,64.33333333,148.7947132,4344.0,0.0,1656.428571,1760.597234,118.749471,0.128849272,8407756.75,29100000.0,101000000.0,1.0,101000000.0,20200000.0,45000000.0,101000000.0,1.0,101000000.0,16800000.0,41100000.0,101000000.0,15.0,0.0,0.0,0.0,0.0,164.0,232.0,0.059468895,0.069380377,0.0,4344.0,856.2142857,1459.099626,2128971.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,922.0769231,64.33333333,1656.428571,164.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,386.0,7.0,11595.0,0.0,235.0,3.0,20.0,11008.0,0.0,11008.0,11008.0,101000000.0,0.0,101000000.0,101000000.0,DoS Hulk,T1498,Attack DoS Hulk from 172.16.0.1 to 192.168.10.50 on port 80.0 via protocol 6.0,0,0,0,10629,191435
172.16.0.1-192.168.10.50-33580-1036-6,172.16.0.1,33580.0,192.168.10.50,1036.0,6.0,2017-07-07 02:55:00,86.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,69767.44186,23255.81395,86.0,0.0,86.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,11627.90698,11627.90698,0.0,6.0,2.0,3.464101615,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,T1046,Attack PortScan from 172.16.0.1 to 192.168.10.50 on port 1036.0 via protocol 6.0,0,0,0,10636,131697
192.168.10.3-192.168.10.8-53-60100-17,192.168.10.3,53.0,192.168.10.8,60100.0,17.0,2017-07-05 10:45:00,9.0,2.0,2.0,96.0,64.0,48.0,48.0,48.0,0.0,32.0,32.0,32.0,0.0,17800000.0,444444.4444,3.0,2.0,5.0,1.0,3.0,3.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,40.0,40.0,222222.2222,222222.2222,32.0,48.0,41.6,8.76356092,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,48.0,32.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,96.0,2.0,64.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,,Attack BENIGN from 192.168.10.3 to 192.168.10.8 on port 60100.0 via protocol 17.0,0,1,0,16941,16567
192.168.10.25-52.84.145.70-54920-443-6,52.84.145.70,443.0,192.168.10.25,54920.0,6.0,2017-07-04 12:57:00,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,122.0,33304.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,,Attack BENIGN from 52.84.145.70 to 192.168.10.25 on port 54920.0 via protocol 6.0,0,0,0,38788,374
192.168.10.1-192.168.10.3-53-60186-17,192.168.10.3,60186.0,192.168.10.1,53.0,17.0,2017-07-06 11:14:00,506.0,1.0,1.0,53.0,69.0,53.0,53.0,53.0,0.0,69.0,69.0,69.0,0.0,241106.7194,3952.56917,506.0,0.0,506.0,506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,1976.284585,1976.284585,53.0,69.0,58.33333333,9.237604307,85.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,87.5,53.0,69.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,1.0,69.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,,Attack BENIGN from 192.168.10.3 to 192.168.10.1 on port 53.0 via protocol 17.0,0,1,0,16943,16947
172.16.0.1-192.168.10.50-63254-80-6,172.16.0.1,63254.0,192.168.10.50,80.0,6.0,2017-07-07 04:05:00,7541031.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.978235867,0.663039311,1885257.75,3769444.181,7539424.0,234.0,7541031.0,1885257.75,3769444.181,7539424.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.663039311,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,1607.0,0.0,1607.0,1607.0,7539424.0,0.0,7539424.0,7539424.0,DDoS,T1498,Attack DDoS from 172.16.0.1 to 192.168.10.50 on port 80.0 via protocol 6.0,0,0,0,10637,62180
192.168.10.15-107.22.216.187-51905-443-6,107.22.216.187,443.0,192.168.10.15,51905.0,6.0,2017-07-05 10:16:00,16.0,4.0,0.0,294.0,0.0,229.0,6.0,73.5,106.0078613,0.0,0.0,0.0,0.0,18400000.0,250000.0,5.333333333,5.131601439,11.0,1.0,16.0,5.333333333,5.131601439,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,250000.0,0.0,6.0,229.0,60.0,96.64108857,9339.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,73.5,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,294.0,0.0,0.0,55.0,-1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,,Attack BENIGN from 107.22.216.187 to 192.168.10.15 on port 51905.0 via protocol 6.0,0,0,0,4921,1
192.168.10.15-52.22.182.81-50923-443-6,192.168.10.15,50923.0,52.22.182.81,443.0,6.0,2017-07-04 09:34:00,5862241.0,6.0,4.0,312.0,145.0,230.0,0.0,52.0,89.70841655,145.0,0.0,36.25,72.5,77.95653573,1.705832292,651360.1111,1868761.467,5634098.0,3.0,5862241.0,1172448.2,2543852.56,5722732.0,3.0,177721.0,59240.33333,51240.38158,107113.0,5192.0,0.0,0.0,0.0,0.0,132.0,92.0,1.023499375,0.682332917,0.0,230.0,41.54545455,76.48576814,5850.072727,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45.7,52.0,36.25,132.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,312.0,4.0,145.0,8192.0,110.0,3.0,20.0,228140.0,0.0,228140.0,228140.0,5634098.0,0.0,5634098.0,5634098.0,BENIGN,,Attack BENIGN from 192.168.10.15 to 52.22.182.81 on port 443.0 via protocol 6.0,0,0,0,16899,4479
